report_id,report_date,freshness,age_days,county,water_name,source_type,source_name,official,title,summary,species,techniques,source_url
8f418e1f7e863ce8241d,,date_unknown,,Washoe,Verdi Pond,official_fishing_report,Nevada Department of Wildlife,True,Verdi Pond — Fishing Report,Look for US Fish and Wildlife to stock the Lahontan cutthroat trout again this fall. Green Sunfish fishing has been great with the warmer temperatures. Read more,,,https://www.ndow.org/waters/verdi-pond/
19feb4bb68f65e874bd3,,date_unknown,,,Verdi Lake,official_fishing_report,Nevada Department of Wildlife,True,Verdi Lake — Fishing Report,The lakes are freezing over and there will be no more fishing reports until late next spring or early in the summer depending upon snow conditions this year. Read more,,,https://www.ndow.org/waters/verdi-lake/
3d9707f2e5eeb9c23f04,,date_unknown,,,USA Parkway Pond,official_fishing_report,Nevada Department of Wildlife,True,USA Parkway Pond — Fishing Report,Anglers can expect fair to good angling for Largemouth Bass during the warmer months with limited activity in the winter. The ponds have produced some large Bass in recent years. Read more,,,https://www.ndow.org/waters/usa-parkway-pond/
21dc49b6685ab93c0083,,date_unknown,,,Truckee River,official_fishing_report,Nevada Department of Wildlife,True,Truckee River — Fishing Report,Flows are down from about 1000cfs during the recent thunderstorms to around 400cfs in town. Water temperatures have been warming up in the afternoons making the early morning bi... Read more,,,https://www.ndow.org/waters/truckee-river/
3bb03e764556e9a01899,,date_unknown,,,Trail Canyon Reservoir,official_fishing_report,Nevada Department of Wildlife,True,Trail Canyon Reservoir — Fishing Report,Trail Canyon Reservoir Angler Information Guide Read more,,,https://www.ndow.org/waters/trail-canyon-reservoir/
b0acbb68d015973f2a39,,date_unknown,,,Topaz Lake,official_fishing_report,Nevada Department of Wildlife,True,Topaz Lake — Fishing Report,Fishing has been good to fair at Topaz this summer. Shoreline bait anglers are using powerbait and crawlers off the bottom for trout. Spin fisherman tossing larger spoons and ji... Read more,,,https://www.ndow.org/waters/topaz-lake/
e7be0ab615c1b6846c15,,date_unknown,,,Tonkin Reservoir,official_fishing_report,Nevada Department of Wildlife,True,Tonkin Reservoir — Fishing Report,Tonkin Reservoir is still accessible for float tube and kayak anglers but shoreline fishing will be very difficult with the dense aquatic vegetation around the shoreline. If ang... Read more,,,https://www.ndow.org/waters/tonkin-reservoir/
51cbccbcf139354a928e,,date_unknown,,,Thomas Creek- Sonoma Range,official_fishing_report,Nevada Department of Wildlife,True,Thomas Creek- Sonoma Range — Fishing Report,Thomas Creek Angler Guide Read more,,,https://www.ndow.org/waters/thomas-creek-2/
cadcdb26ea9dee553396,,date_unknown,,,Thomas Creek- Ruby Mountains,official_fishing_report,Nevada Department of Wildlife,True,Thomas Creek- Ruby Mountains — Fishing Report,Thomas Creek Angler Guide Read more,,,https://www.ndow.org/waters/thomas-creek/
be80bfb56369d96838f1,,date_unknown,,,Thomas Creek- Carson Range,official_fishing_report,Nevada Department of Wildlife,True,Thomas Creek- Carson Range — Fishing Report,Thomas Creek Angler Guide Information Read more,,,https://www.ndow.org/waters/thomas-creek-3/
d4d89ae80fcd855bfdee,,date_unknown,,Clark,Sunset Park Pond,official_fishing_report,Nevada Department of Wildlife,True,Sunset Park Pond — Fishing Report,"Bluegill, catfish and bass are giving anglers something to tell tales about. One lucky angler reeled in a bass that hit on a crankbait at Sunset Park. Catfish are hitting on nig... Read more",,,https://www.ndow.org/waters/sunset-park-pond/
6bbba98e19c0c5f54424,,date_unknown,,,Steptoe Creek,official_fishing_report,Nevada Department of Wildlife,True,Steptoe Creek — Fishing Report,"As of 09/12, Steptoe Creek flows remain above average at 6.17 cfs. Read more",,,https://www.ndow.org/waters/steptoe-creek/
c277a89e2c5ac69a7a9d,,date_unknown,,,Steele Lake,official_fishing_report,Nevada Department of Wildlife,True,Steele Lake — Fishing Report,The lakes are freezing over and there will be no more fishing reports until late next spring or early in the summer depending upon snow conditions this year. Read more,,,https://www.ndow.org/waters/steele-lake/
038c31d1b01b13f568b9,,date_unknown,,,Squaw Valley/ Creek Reservoir,official_fishing_report,Nevada Department of Wildlife,True,Squaw Valley/ Creek Reservoir — Fishing Report,Fishing has been good at squaw for both trout and bass tis season. Trout fishing has been best near the dam where deep water is a little easier to access. Bass fishing has been ... Read more,,,https://www.ndow.org/waters/squaw-valley-creek-reservoir/
a1057ae6ea8496bb90a6,,date_unknown,,,Spooner Lake,official_fishing_report,Nevada Department of Wildlife,True,Spooner Lake — Fishing Report,Spooner has been fishing well this spring and summer for stocked trout. Shore fishing has slowed some with the vegetation starting to take over the shoreline. Float tube and kay... Read more,,,https://www.ndow.org/waters/spooner-lake/
7fe882fd2baf1799c1db,,date_unknown,,,Spaulding Pond,official_fishing_report,Nevada Department of Wildlife,True,Spaulding Pond — Fishing Report,Spaulding Pond Angler Information Guide Read more,,,https://www.ndow.org/waters/spaulding-pond/
12ee4a607e633b553657,,date_unknown,,Washoe,Sparks Marina,official_fishing_report,Nevada Department of Wildlife,True,Sparks Marina — Fishing Report,The Marina has been fishing good this summer. Bait fishing with worms off the bottom will find trout and bass along the southern shoreline. Power bait and other dough baits will... Read more,,,https://www.ndow.org/waters/sparks-marina/
5c74cd3ba8b4e9a96850,,date_unknown,,Elko,South Fork Reservoir,official_fishing_report,Nevada Department of Wildlife,True,South Fork Reservoir — Fishing Report,"Surface water temps measuring 72 degrees. Rainbow trout, brown trout, wiper, channel catfish and bluegill have all been stocked this spring. With the warmer weather, trout actio... Read more",,,https://www.ndow.org/waters/south-fork-reservoir/
e308a52cc9c94c608d77,,date_unknown,,,Smith Lake,official_fishing_report,Nevada Department of Wildlife,True,Smith Lake — Fishing Report,The lakes are freezing over and there will be no more fishing reports until late next spring or early in the summer depending upon snow conditions this year. Read more,,,https://www.ndow.org/waters/smith-lake/
d6d3bf3596637bb855fd,,date_unknown,,,Seeman Pond,official_fishing_report,Nevada Department of Wildlife,True,Seeman Pond — Fishing Report,Stocking has begun at Seeman Pond and fishing has been good. Rainbow trout are caught primarily on salmon eggs and power bait on the bottom or under a bobber. Small wet flies an... Read more,,,https://www.ndow.org/waters/seeman-pond/
9c71960ebc5948532374,,date_unknown,,,Salmon Falls River,official_fishing_report,Nevada Department of Wildlife,True,Salmon Falls River — Fishing Report,"Flows are fishable, but there is lots of snow and ice along the stream. If leaving the highway expect 4WD conditions and chains are required. Travel is not recommended. No recen... Read more",,,https://www.ndow.org/waters/salmon-falls-river/
e7cc5a0eadda44c586c1,,date_unknown,,Pershing,Rye Patch Reservoir (RPR),official_fishing_report,Nevada Department of Wildlife,True,Rye Patch Reservoir (RPR) — Fishing Report,Fishing has been fair at Rye patch. The abundant water over the last several years has finally come to an end. The water level is expected to drop significantly this season. For... Read more,,,https://www.ndow.org/waters/rye-patch-reservoir-rpr/
b61f48e2c9966fadff39,,date_unknown,,,Ruby Lake NWR,official_fishing_report,Nevada Department of Wildlife,True,Ruby Lake NWR — Fishing Report,"Fishing is still fair to good in the collection ditch for rainbow trout and tiger trout, with a few brown trout also being picked up. Fly anglers are reporting success with trou... Read more",,,https://www.ndow.org/waters/ruby-lake/
6110e825d3ce923820bd,,date_unknown,,,Ruby Lake NWR – Collection Ditch,official_fishing_report,Nevada Department of Wildlife,True,Ruby Lake NWR – Collection Ditch — Fishing Report,"Fishing has been fair to good for trout up to 22″. Brown, tiger and rainbow trout were stocked this spring. Try small, flashy lures like Panther Martins. Nymphs like the c... Read more",,,https://www.ndow.org/waters/ruby-lake-collection-ditch/
ae21c30102ee0665f184,,date_unknown,,,Ruby Lake NWR Unit 21,official_fishing_report,Nevada Department of Wildlife,True,Ruby Lake NWR Unit 21 — Fishing Report,"Water levels are still good and with the current warm weather forecast, bass angling should continue to be good in the south lake and unit 21. The collection ditch and south s... Read more",,,https://www.ndow.org/waters/ruby-lake-nwr-unit-21/
484ffb4e7d0447946bf8,,date_unknown,,,Ruby Lake NWR South Springs,official_fishing_report,Nevada Department of Wildlife,True,Ruby Lake NWR South Springs — Fishing Report,"Water levels are still good and with the current warm weather forecast, bass angling should continue to be good in the south lake and unit 21. The collection ditch and south s... Read more",,,https://www.ndow.org/waters/ruby-lake-nwr-south-springs/
7b180d4c7b48a88a7cde,,date_unknown,,,Ruby Lake NWR South Lakes,official_fishing_report,Nevada Department of Wildlife,True,Ruby Lake NWR South Lakes — Fishing Report,Ruby Lake Angler Information Guide Read more,,,https://www.ndow.org/waters/ruby-lake-nwr-south-lakes/
ff18669157a81b957538,,date_unknown,,,Robinson Lake,official_fishing_report,Nevada Department of Wildlife,True,Robinson Lake — Fishing Report,The lakes are freezing over and there will be no more fishing reports until late next spring or early in the summer depending upon snow conditions this year. Read more,,,https://www.ndow.org/waters/robinson-lake/
0c24ec6945ebdf0d43b7,,date_unknown,,,Paradise Park Pond,official_fishing_report,Nevada Department of Wildlife,True,Paradise Park Pond — Fishing Report,"The Paradise Ponds are currently under a harmful algae bloom (HAB) warning, and some fish have been lost due to oxygen depletion. Paradise Park Pond Angler Guide Informat... Read more",,,https://www.ndow.org/waters/paradise-park-pond/
c8d624fff27711d9508c,,date_unknown,,,"Owyhee River, East Fork",official_fishing_report,Nevada Department of Wildlife,True,"Owyhee River, East Fork — Fishing Report",Flows are low below Wild Horse Reservoir and fishing is best in the deeper pools. Recent snowfall has left the banks wet and icy. Read more,,,https://www.ndow.org/waters/owyhee-river-east-fork/
d75879cc5ece4a34c6f0,,date_unknown,,,Overland Lake,official_fishing_report,Nevada Department of Wildlife,True,Overland Lake — Fishing Report,The lakes are freezing over and there will be no more fishing reports until late next spring or early in the summer depending upon snow conditions this year. Read more,,,https://www.ndow.org/waters/overland-lake/
16c75200b2a68951a94a,,date_unknown,,,Onion Valley Reservoir,official_fishing_report,Nevada Department of Wildlife,True,Onion Valley Reservoir — Fishing Report,Onion has been fishing really well this summer for a few carryover trout and the recently stocked trout. Small spinners and spoons from shore have been great in addition to powe... Read more,,,https://www.ndow.org/waters/onion-valley-reservoir/
fd18bc218cc8df34e18b,,date_unknown,,Lyon,North Pond,official_fishing_report,Nevada Department of Wildlife,True,North Pond — Fishing Report,North Pond has been stocked one time this season and fishing has been fair. Conditions should improve as more planting takes place later this season. Read more,,,https://www.ndow.org/waters/north-pond/
8b5ecc8b43f5bfcbd473,,date_unknown,,,Nesbitt Lake,official_fishing_report,Nevada Department of Wildlife,True,Nesbitt Lake — Fishing Report,Nesbitt Lake Angler Information Guide Read more,,,https://www.ndow.org/waters/nesbitt-lake/
95fe587ac82960797478,,date_unknown,,,Mountain View Pond- LY,official_fishing_report,Nevada Department of Wildlife,True,Mountain View Pond- LY — Fishing Report,Fishing has been good this season for planted trout with powerbait and power worms. Fishing will slow down as we creep into summer. Read more,,,https://www.ndow.org/waters/mountain-view-pond/
6238c5ceb4880dea2b75,,date_unknown,,,Mountain View Pond #2,official_fishing_report,Nevada Department of Wildlife,True,Mountain View Pond #2 — Fishing Report,Fishing has been good at Mountain View Pond this spring and summer for stocked trout. Power bait and crawlers off the bottom are pretty consistent during most of the year at Mou... Read more,,,https://www.ndow.org/waters/mountain-view-pond-2/
35e018616b3bd7955b6e,,date_unknown,,Douglas,Mitch Park Pond,official_fishing_report,Nevada Department of Wildlife,True,Mitch Park Pond — Fishing Report,Stocking has begun at Mitch Park Pond and fishing has been good for planted trout. Rainbow trout are caught primarily on salmon eggs and power bait on the bottom or under a bobb... Read more,,,https://www.ndow.org/waters/mitch-park-pond/
c76f1784565194b459a0,,date_unknown,,,Mesquite Urban Pond,official_fishing_report,Nevada Department of Wildlife,True,Mesquite Urban Pond — Fishing Report,"The Nevada Department of Wildlife stocked rainbow trout at Lorenzi, Floyd Lamb, Sunset, and Hafen Parks last week. Anglers have caught a few catfish on night crawlers and chicke... Read more",,,https://www.ndow.org/waters/mesquite-urban-pond/
c7b7113296f09c737b30,,date_unknown,,,Mason Valley Hatchery Outponds,official_fishing_report,Nevada Department of Wildlife,True,Mason Valley Hatchery Outponds — Fishing Report,The ponds are stocked with Rainbow Trout prior to May each year and fishing for trout is usually good. Largemouth Bass also inhabit the ponds and occasionally are caught. ... Read more,,,https://www.ndow.org/waters/mason-valley-hatchery-outponds/
bcd385a9d7703e31fa9c,,date_unknown,,,Martin Creek,official_fishing_report,Nevada Department of Wildlife,True,Martin Creek — Fishing Report,Martin Creek Angler Guide Information Read more,,,https://www.ndow.org/waters/martin-creek-2/
382a3d5d7c5d4bebe63d,,date_unknown,,,Marlette Lake,official_fishing_report,Nevada Department of Wildlife,True,Marlette Lake — Fishing Report,Marlette is open to fishing beginning July 17th when the trails are open to public access. Trails within the Spooner Lake & Backcountry State Park boundary will be closed 5 ... Read more,,,https://www.ndow.org/waters/marlette-lake/
f3ccb5bec8b3993032dc,,date_unknown,,Washoe,Marilyn’s Pond,official_fishing_report,Nevada Department of Wildlife,True,Marilyn’s Pond — Fishing Report,Marilyn’s Pond has been fishing very well but has also been busy. Mid-week is definitely a better option if you’re looking for a little peace and quiet. Light leaders an... Read more,,,https://www.ndow.org/waters/marilyns-pond/
926ab74a14aa6e55e3ba,,date_unknown,,Clark,Lorenzi Park Pond,official_fishing_report,Nevada Department of Wildlife,True,Lorenzi Park Pond — Fishing Report,"The best time to fish is sunrise and sunset. Anglers have found good fishing for bluegill and catfish at Sunset, Lorenzi and Veteran’s Memorial parks. Catfish are chasing afte... Read more",,,https://www.ndow.org/waters/lorenzi-park-pond/
38ea2b256888ae3cb6e8,,date_unknown,,Washoe,Little Washoe Lake,official_fishing_report,Nevada Department of Wildlife,True,Little Washoe Lake — Fishing Report,Fishing will slow considerably at Washoe and Little Washoe with the winter and ice. Look for stocking to begin again this spring. Washoe Lake Angler Guide Information Read more,,,https://www.ndow.org/waters/little-washoe-lake/
d4fbb2349a9af8ecf8e0,,date_unknown,,,Liberty Pond,official_fishing_report,Nevada Department of Wildlife,True,Liberty Pond — Fishing Report,Fishing has been good this season for planted trout with powerbait and power worms. Fishing will slow down as we creep into summer. Liberty Pond Angler Guide Information Read more,,,https://www.ndow.org/waters/liberty-pond/
00dde60f7ffc17cdf4d1,,date_unknown,,,Liberty Lake,official_fishing_report,Nevada Department of Wildlife,True,Liberty Lake — Fishing Report,High lakes are accessible and fishing well. Despite the higher elevations of the lakes water temperatures are still high with the extended hot weather. Anglers will find the b... Read more,,,https://www.ndow.org/waters/liberty-lake/
697e2ae63d8ab6807bd5,,date_unknown,,,Laughlin/ Colorado River below Davis Dam,official_fishing_report,Nevada Department of Wildlife,True,Laughlin/ Colorado River below Davis Dam — Fishing Report,"Anglers are finding good action for stocked rainbow trout. Spinnerbaits with flashes of gold, blue or red are working well. Night crawlers and PowerBait are reliable backups. Th... Read more",,,https://www.ndow.org/waters/colorado-river/
7a5304d8058f8c258bf0,,date_unknown,,,Las Vegas Valley Ponds,official_fishing_report,Nevada Department of Wildlife,True,Las Vegas Valley Ponds — Fishing Report,"With air and water temperatures both on the rise, the Nevada Department of Wildlife seasonal trout plants have come to an end for the time being. They will resume in the fall. T... Read more",,,https://www.ndow.org/waters/las-vegas-valley-ponds/
59622a9133dcf1ecb909,,date_unknown,,,Lamoille Lake,official_fishing_report,Nevada Department of Wildlife,True,Lamoille Lake — Fishing Report,High lakes are accessible and fishing well. Despite the higher elevations of the lakes water temperatures are still high with the extended hot weather. Anglers will find the b... Read more,,,https://www.ndow.org/waters/lamoille-lake/
a3899f34a080d17a3372,,date_unknown,,Washoe,Lake Tahoe – Zephyr Cove,official_fishing_report,Nevada Department of Wildlife,True,Lake Tahoe – Zephyr Cove — Fishing Report,Shore anglers are using smaller spinners for planted trout and larger spoons diving plugs for larger rainbows and browns. Toplining for large rainbow and brown trout has also be... Read more,,,https://www.ndow.org/waters/lake-tahoe-zephyr-cove/
fe1b209a8682f8d0cb04,,date_unknown,,Washoe,Lake Tahoe – Sand Harbor,official_fishing_report,Nevada Department of Wildlife,True,Lake Tahoe – Sand Harbor — Fishing Report,"Trolling and deep jigging has been good for macs this summer, but fish have been deep. Shore fishermen are finding a few fish on spinners, spoons, and kastmasters. Lake T... Read more",,,https://www.ndow.org/waters/lake-tahoe/
92157d6e0283cf9cb27c,,date_unknown,,Washoe,Lake Tahoe – Cave Rock,official_fishing_report,Nevada Department of Wildlife,True,Lake Tahoe – Cave Rock — Fishing Report,Lake Tahoe Angler Guide Read more,,,https://www.ndow.org/waters/lake-tahoe-2/
f70b5fb9d6dd256508a1,,date_unknown,,Clark,Lake Mohave/ Willow Beach,official_fishing_report,Nevada Department of Wildlife,True,Lake Mohave/ Willow Beach — Fishing Report,"Few reports have come in from Willow Beach, however, a few persistent anglers have caught stripers topping 20 pounds on AC Plugs. Lake Mohave anglers are seeing an increase in s... Read more",,,https://www.ndow.org/waters/lake-mohave/
6ed186962e5318821292,,date_unknown,,Clark,Lake Mead,official_fishing_report,Nevada Department of Wildlife,True,Lake Mead — Fishing Report,Reports say that early mornings and late afternoons are the most productive times for stripers. The fish are taking anchovies and golden shiners from shore anglers throughout th... Read more,,,https://www.ndow.org/waters/lake-mead/
88fce63ed7799654524a,,date_unknown,,Churchill,Lahontan Reservoir,official_fishing_report,Nevada Department of Wildlife,True,Lahontan Reservoir — Fishing Report,"Fishing has been good at Lahontan for carp, walleye, wipers, catfish, and white bass. Spoons and kastmasters have picked up the bass and walleye while crawlers and stink bait on... Read more",,,https://www.ndow.org/waters/lahontan-reservoir/
75338aeade49ddabdf09,,date_unknown,,,Knott Creek Reservoir,official_fishing_report,Nevada Department of Wildlife,True,Knott Creek Reservoir — Fishing Report,"The reservoir has fished very well this spring and summer, but fishing will slow down as the suspended algae takes over. Fly fisherman have using large dry flies early and late ... Read more",,,https://www.ndow.org/waters/knott-creek-reservoir/
f5bd45d18cdf45eea142,,date_unknown,,,Kingston Creek,official_fishing_report,Nevada Department of Wildlife,True,Kingston Creek — Fishing Report,Kingston Creek Read more,,,https://www.ndow.org/waters/kingston-creek/
fe824d48007c7a7baa9e,,date_unknown,,,Jiggs Reservoir,official_fishing_report,Nevada Department of Wildlife,True,Jiggs Reservoir — Fishing Report,Water levels are very low and fishing is poor. The reservoir will likely go dry in the coming months. Jiggs Reservoir Angler Guide Information Read more,,,https://www.ndow.org/waters/jiggs-reservoir/
ce3c00e234d0e80d26d2,,date_unknown,,,"Jarbidge River, West Fork",official_fishing_report,Nevada Department of Wildlife,True,"Jarbidge River, West Fork — Fishing Report","Flows are high and fishing is not safe at this time. Jarbidge River, West Fork Angler Guide Information Read more",,,https://www.ndow.org/waters/jarbidge-river-west-fork/
98773aa906c85b8daf23,,date_unknown,,,"Jarbidge River, East Fork",official_fishing_report,Nevada Department of Wildlife,True,"Jarbidge River, East Fork — Fishing Report","Flows are low and fishable. Jarbidge River, East Fork Angler Guide Information Read more",,,https://www.ndow.org/waters/jarbidge-river-east-fork/
1b37a336299f69c8a290,,date_unknown,,,James Kinney Pond,official_fishing_report,Nevada Department of Wildlife,True,James Kinney Pond — Fishing Report,Fishing has been good at Kinney. Tiger trout up to 16 inches have been caught recently. Pink floating power worms and night crawlers off the bottom or under a bobber has been wo... Read more,,,https://www.ndow.org/waters/james-kinney-pond/
e8213aff2f634034e92c,,date_unknown,,,Jakes Creek Reservoir,official_fishing_report,Nevada Department of Wildlife,True,Jakes Creek Reservoir — Fishing Report,"As weeds take over the shorelines, anglers should access the middle of the reservoir with kayaks, float-tubes, etc. for better opportunity. Bass fishing has been good with fish ... Read more",,,https://www.ndow.org/waters/jakes-creek-reservoir/
748ea43e262fee905d28,,date_unknown,,,Island Lake,official_fishing_report,Nevada Department of Wildlife,True,Island Lake — Fishing Report,High lakes are accessible and fishing well. Despite the higher elevations of the lakes water temperatures are still high with the extended hot weather. Anglers will find the b... Read more,,,https://www.ndow.org/waters/island-lake/
87640fe133b5b89bf186,,date_unknown,,,Illipah Reservoir,official_fishing_report,Nevada Department of Wildlife,True,Illipah Reservoir — Fishing Report,Water temperatures are sitting at 640F and rainbow trout are very active right now. Numerous trout can be seen rising from the shoreline. The reservoir has received its full all... Read more,,,https://www.ndow.org/waters/illipah-reservoir/
70faa36d34e8c1d02516,,date_unknown,,,Idlewild Pond,official_fishing_report,Nevada Department of Wildlife,True,Idlewild Pond — Fishing Report,"Repairs on the ponds have been completed, and trout have been stocked back into the small pond. Power bait and power worms off the bottom or under a bobber are both effective me... Read more",,,https://www.ndow.org/waters/idlewild-pond/
a4859fc0722606a4a785,,date_unknown,,,"Humboldt River, South Fork",official_fishing_report,Nevada Department of Wildlife,True,"Humboldt River, South Fork — Fishing Report","Fishing below the dam is fair. Flows are low and fishing is best in deeper pools. Above South Fork Reservoir, water is turbid and fishing is slow. Special Regulation: Artificial... Read more",,,https://www.ndow.org/waters/humboldt-river-south-fork/
37f26dcd9274394d1add,,date_unknown,,,"Humboldt River, Little, North Fork",official_fishing_report,Nevada Department of Wildlife,True,"Humboldt River, Little, North Fork — Fishing Report","Stocking – Trout are stocked occasionally, which depends on current abundance and water conditions. Regulations – Limit is 5 trout and 15 warm water game fish of which n... Read more",,,https://www.ndow.org/waters/humboldt-river-little-nf/
36825b7d057e3d8e6f25,,date_unknown,,,Humboldt River – Pershing,official_fishing_report,Nevada Department of Wildlife,True,Humboldt River – Pershing — Fishing Report,"Stocking – Fish in the Humboldt River are self-sustaining and stocking is not necessary. Regulations – Limit is 25 game fish of which not more than 5 may be trout, 5... Read more",,,https://www.ndow.org/waters/humboldt-river-4/
a57a15d30086b35e8008,,date_unknown,,,Humboldt River – Humboldt,official_fishing_report,Nevada Department of Wildlife,True,Humboldt River – Humboldt — Fishing Report,Stocking – Fish in the Humboldt River are self-sustaining and stocking is not necessary. Regulations – Limit is 5 trout and 15 warmwater game fish of which not more than 5 m... Read more,,,https://www.ndow.org/waters/humboldt-river-5/
fa1b94af36a1ed092886,,date_unknown,,Pershing,Humboldt River (below Rye Patch Reservoir),official_fishing_report,Nevada Department of Wildlife,True,Humboldt River (below Rye Patch Reservoir) — Fishing Report,Humboldt River Angler Guide Information Read more,,,https://www.ndow.org/waters/humboldt-river-below-rpr/
e3bf660c3f0c2f30f81e,,date_unknown,,,Hobart Reservoir,official_fishing_report,Nevada Department of Wildlife,True,Hobart Reservoir — Fishing Report,"Hobart Reservoir will NOT be accessible from May through the Fall of 2026 due to dam repairs. During this project, the reservoir will be drained and repairs should only lead t... Read more",,,https://www.ndow.org/waters/hobart-reservoir/
8b40cd73f9324b165cee,,date_unknown,,Lyon,Hinkson Slough,official_fishing_report,Nevada Department of Wildlife,True,Hinkson Slough — Fishing Report,Hinkson continues to fish fair for planted rainbow trout. There has been an abundance of shoreline vegetation this season reported which has limited fishing access from the shor... Read more,,,https://www.ndow.org/waters/hinkson-slough/
